        385, 4.41456170082306641E-012
        386, 4.70516640459215514E-012
        387, 4.61149987864249691E-012
        388, 4.55904395757219125E-012
        389, 4.58835228129715317E-012
        390, 4.49158969696800468E-012
        391, 4.74411928173326167E-012
        392, 4.41110703701618141E-012
        393, 4.66193564334894295E-012
        394, 4.61372599526175969E-012
        395, 4.14875674340884911E-012
        396, 4.33562835448937781E-012
        397, 4.33323615709900540E-012
        398, 4.42662717238461088E-012
        399, 4.49793946687940093E-012
        400, 4.00712339070470361E-012
        401, 4.86100528641682376E-012
        402, 4.66553854212650790E-012
        403, 4.13200449933889037E-012
        404, 4.29480819677694378E-012
        405, 4.38024464231587923E-012
        406, 4.26570207833858645E-012
        407, 4.53439464625409956E-012
        408, 4.47441973184473022E-012
        409, 4.50762567034980807E-012
        410, 4.18443799218412382E-012
        411, 4.07168245684048041E-012
        412, 4.37954653830242646E-012
        413, 4.37283882590756082E-012
        414, 4.48774954178221293E-012
        415, 4.57039565310900832E-012
        416, 4.47744959552659093E-012
        417, 4.61759851823160675E-012
        418, 4.25977988217351846E-012
        419, 4.50319772049932072E-012
        420, 4.68511177963838967E-012
        421, 4.61420507518371969E-012
        422, 4.34464317939727898E-012
        423, 4.53802460086355547E-012
        424, 4.53756351625587326E-012
        425, 4.49624838819378666E-012
        426, 4.60970170997408386E-012
        427, 4.48252176704296395E-012
        428, 4.56579010553324753E-012
        429, 4.44786754516540388E-012
        430, 4.75050781137956293E-012
        431, 4.36911215616399299E-012
        432, 4.55521500237429875E-012
        433, 4.38510134699532048E-012
        434, 4.35054174133618696E-012
        435, 4.38615972195203756E-012
        436, 4.45632818341641088E-012
        437, 4.39857826216031173E-012
        438, 4.08161649608036320E-012
        439, 4.33847023472884148E-012
        440, 4.38099245729242640E-012
        441, 4.16231145447506074E-012
        442, 4.15792374954468661E-012
        443, 4.23803906156255460E-012
        444, 4.48098667780381227E-012
        445, 4.37316759612853448E-012
        446, 4.25755103309080862E-012
        447, 4.77887113533221090E-012
        448, 4.60489441854566913E-012
        449, 4.51924322044299686E-012
        450, 4.46977714140596011E-012
        451, 4.46635394225788482E-012
        452, 4.99662412300720813E-012
        453, 4.65378508385339941E-012
        454, 4.49571427105393497E-012
        455, 4.59668467225920210E-012
        456, 4.47848463063093060E-012
        457, 4.20226789291487860E-012
        458, 4.72758038775193118E-012
        459, 4.92326980225617124E-012
        460, 4.70446671198942859E-012
        461, 4.55294680864252407E-012
        462, 4.46333109176319754E-012
        463, 4.73650594701113519E-012
        464, 4.58704613290103586E-012
        465, 4.85984823472253100E-012
        466, 4.58519823570494747E-012
        467, 4.22759266389710612E-012
        468, 4.46538145705643762E-012
        469, 4.77265032300552704E-012
        470, 4.87677054100803091E-012
        471, 4.65998616185502896E-012
        472, 4.56953490039374829E-012
        473, 4.91188565057181152E-012
        474, 4.82155597154736186E-012
        475, 4.62567027805608034E-012
        476, 4.55347348532714635E-012
        477, 4.72880802964581103E-012
        478, 4.37161161656838880E-012
        479, 4.49649765936265938E-012
        480, 4.53700347840042816E-012
        481, 4.66399431056857514E-012
        482, 4.64895314273014921E-012
        483, 4.71470540273769841E-012
        484, 4.85794509756913864E-012
        485, 4.70464711148035944E-012
        486, 4.84435785018237610E-012
        487, 4.84398946889669424E-012
        488, 4.49613618575542044E-012
