        511, 1.08599494094707176E-012
        512, 1.09871611863211280E-012
        513, 1.22500062703500031E-012
        514, 1.17166774911569779E-012
        515, 1.15670017590885562E-012
        516, 1.13635421393155652E-012
        517, 1.13043546167239205E-012
        518, 1.14661974245299460E-012
        519, 1.24816561823918974E-012
        520, 1.21859174964243499E-012
        521, 1.07198561305119355E-012
        522, 1.11269760616933830E-012
        523, 1.14837585661736354E-012
        524, 1.13512506442728964E-012
        525, 1.03281724532209640E-012
        526, 1.13650752778748432E-012
        527, 1.23546597367373593E-012
        528, 1.24027858833468626E-012
        529, 1.23413961116035112E-012
        530, 1.11171091278323569E-012
        531, 1.17100087520021917E-012
        532, 1.16349705107301456E-012
        533, 1.13464191263436555E-012
        534, 1.17694090775621123E-012
        535, 1.21538783815113422E-012
        536, 1.11574138546472760E-012
        537, 1.12460523706127203E-012
        538, 1.20901252247239087E-012
        539, 1.05388676432589055E-012
        540, 1.09937249725156399E-012
        541, 1.13439045851739439E-012
        542, 1.11397540456648837E-012
        543, 1.11090990782893926E-012
        544, 1.24502028503035741E-012
        545, 1.19075535043553322E-012
        546, 1.07655457041704147E-012
        547, 1.18595072630186599E-012
        548, 1.17011060020048274E-012
        549, 1.15163874376423778E-012
        550, 1.14591388225831028E-012
        551, 1.17966645584370501E-012
        552, 1.24257531782771307E-012
        553, 1.08654435711369593E-012
        554, 1.10648459091863485E-012
        555, 1.30457741628843430E-012
        556, 1.18278992206787718E-012
        557, 1.13768972262810969E-012
        558, 1.16797213291283169E-012
        559, 1.14601336517516188E-012
        560, 1.19208574350059332E-012
        561, 1.09872710282906821E-012
        562, 1.21615390794123504E-012
        563, 1.15222823732098388E-012
        564, 1.29019971986878514E-012
        565, 1.12811763839891863E-012
        566, 1.19579878033396080E-012
        567, 1.22745321389903426E-012
        568, 1.11332387521589127E-012
        569, 1.29593730906587436E-012
        570, 1.19310224667229876E-012
        571, 1.10764218570993003E-012
        572, 1.14958273067411245E-012
        573, 1.24641029125165657E-012
        574, 1.23144390900032635E-012
        575, 1.24595666022002948E-012
        576, 1.23438118440776614E-012
        577, 1.22944516768832642E-012
        578, 1.17466695769184441E-012
        579, 1.14436607246255083E-012
        580, 1.33127613380165362E-012
